344447477245	CPU	38	[500000000000, 249999999999, 374999999999, 312499999999, 343749999999, 359374999999, 351562499999, 347656249999, 345703124999, 344726562499, 344238281249, 344482421874, 344360351561, 344421386717, 344451904295, 344436645506, 344444274900, 344448089597, 344446182248, 344447135922, 344447612759, 344447374340, 344447493549, 344447433944, 344447463746, 344447478647, 344447471196, 344447474921, 344447476784, 344447477715, 344447477249, 344447477016, 344447477132, 344447477190, 344447477219, 344447477234, 344447477241, 344447477245]	2026-03-11 19:34:20
98753110892	CPU	39	[500000000000, 249999999999, 124999999999, 62499999999, 93749999999, 109374999999, 101562499999, 97656249999, 99609374999, 98632812499, 99121093749, 98876953124, 98754882811, 98693847655, 98724365233, 98739624022, 98747253416, 98751068113, 98752975462, 98753929136, 98753452299, 98753213880, 98753094671, 98753154275, 98753124473, 98753109572, 98753117022, 98753113297, 98753111434, 98753110503, 98753110968, 98753110735, 98753110851, 98753110909, 98753110880, 98753110894, 98753110887, 98753110890, 98753110892]	2026-03-11 19:34:20
689007805604	CPU	39	[500000000000, 750000000000, 625000000000, 687500000000, 718750000000, 703125000000, 695312500000, 691406250000, 689453125000, 688476562500, 688964843750, 689208984375, 689086914062, 689025878906, 688995361328, 689010620117, 689002990722, 689006805419, 689008712768, 689007759093, 689008235930, 689007997511, 689007878302, 689007818697, 689007788895, 689007803796, 689007811246, 689007807521, 689007805658, 689007804727, 689007805192, 689007805425, 689007805541, 689007805599, 689007805628, 689007805613, 689007805606, 689007805602, 689007805604]	2026-03-11 19:34:20
64955028091	CPU	39	[500000000000, 249999999999, 124999999999, 62499999999, 93749999999, 78124999999, 70312499999, 66406249999, 64453124999, 65429687499, 64941406249, 65185546874, 65063476561, 65002441405, 64971923827, 64956665038, 64949035643, 64952850340, 64954757689, 64955711363, 64955234526, 64954996107, 64955115316, 64955055711, 64955025909, 64955040810, 64955033359, 64955029634, 64955027771, 64955028702, 64955028236, 64955028003, 64955028119, 64955028061, 64955028090, 64955028104, 64955028097, 64955028093, 64955028091]	2026-03-11 19:34:20
79680696419	CPU	40	[500000000000, 249999999999, 124999999999, 62499999999, 93749999999, 78124999999, 85937499999, 82031249999, 80078124999, 79101562499, 79589843749, 79833984374, 79711914061, 79650878905, 79681396483, 79666137694, 79673767088, 79677581785, 79679489134, 79680442808, 79680919645, 79680681226, 79680800435, 79680740830, 79680711028, 79680696127, 79680703577, 79680699852, 79680697989, 79680697058, 79680696592, 79680696359, 79680696475, 79680696417, 79680696446, 79680696431, 79680696424, 79680696420, 79680696418, 79680696419]	2026-03-11 19:34:20
161292936122	CPU	39	[500000000000, 249999999999, 124999999999, 187499999999, 156249999999, 171874999999, 164062499999, 160156249999, 162109374999, 161132812499, 161621093749, 161376953124, 161254882811, 161315917967, 161285400389, 161300659178, 161293029783, 161289215086, 161291122434, 161292076108, 161292552945, 161292791364, 161292910573, 161292970178, 161292940375, 161292925474, 161292932924, 161292936649, 161292934786, 161292935717, 161292936183, 161292935950, 161292936066, 161292936124, 161292936095, 161292936109, 161292936116, 161292936120, 161292936122]	2026-03-11 19:34:20
830611877633	CPU	40	[500000000000, 750000000000, 875000000000, 812500000000, 843750000000, 828125000000, 835937500000, 832031250000, 830078125000, 831054687500, 830566406250, 830810546875, 830688476562, 830627441406, 830596923828, 830612182617, 830604553222, 830608367919, 830610275268, 830611228942, 830611705779, 830611944198, 830611824988, 830611884593, 830611854790, 830611869691, 830611877142, 830611880867, 830611879004, 830611878073, 830611877607, 830611877840, 830611877723, 830611877665, 830611877636, 830611877621, 830611877628, 830611877632, 830611877634, 830611877633]	2026-03-11 19:34:20
760152599565	CPU	39	[500000000000, 750000000000, 875000000000, 812500000000, 781250000000, 765625000000, 757812500000, 761718750000, 759765625000, 760742187500, 760253906250, 760009765625, 760131835937, 760192871093, 760162353515, 760147094726, 760154724120, 760150909423, 760152816771, 760151863097, 760152339934, 760152578352, 760152697561, 760152637956, 760152608154, 760152593253, 760152600703, 760152596978, 760152598840, 760152599771, 760152599305, 760152599538, 760152599654, 760152599596, 760152599567, 760152599552, 760152599559, 760152599563, 760152599565]	2026-03-11 19:34:20
199608731979	CPU	39	[500000000000, 249999999999, 124999999999, 187499999999, 218749999999, 203124999999, 195312499999, 199218749999, 201171874999, 200195312499, 199707031249, 199462890624, 199584960936, 199645996092, 199615478514, 199600219725, 199607849119, 199611663816, 199609756467, 199608802793, 199608325956, 199608564374, 199608683583, 199608743188, 199608713385, 199608728286, 199608735737, 199608732011, 199608730148, 199608731079, 199608731545, 199608731778, 199608731894, 199608731952, 199608731981, 199608731966, 199608731973, 199608731977, 199608731979]	2026-03-11 19:34:20
761945350787	CPU	40	[500000000000, 750000000000, 875000000000, 812500000000, 781250000000, 765625000000, 757812500000, 761718750000, 763671875000, 762695312500, 762207031250, 761962890625, 761840820312, 761901855468, 761932373046, 761947631835, 761940002440, 761943817137, 761945724486, 761944770811, 761945247648, 761945486067, 761945366857, 761945307252, 761945337054, 761945351955, 761945344504, 761945348229, 761945350092, 761945351023, 761945350557, 761945350790, 761945350673, 761945350731, 761945350760, 761945350775, 761945350782, 761945350786, 761945350788, 761945350787]	2026-03-11 19:34:20
266217986445	CPU	39	[500000000000, 249999999999, 374999999999, 312499999999, 281249999999, 265624999999, 273437499999, 269531249999, 267578124999, 266601562499, 266113281249, 266357421874, 266235351561, 266174316405, 266204833983, 266220092772, 266212463377, 266216278074, 266218185423, 266217231748, 266217708585, 266217947004, 266218066213, 266218006608, 266217976806, 266217991707, 266217984256, 266217987981, 266217986118, 266217987049, 266217986583, 266217986350, 266217986466, 266217986408, 266217986437, 266217986451, 266217986444, 266217986447, 266217986445]	2026-03-11 19:34:20
743385837978	CPU	39	[500000000000, 750000000000, 625000000000, 687500000000, 718750000000, 734375000000, 742187500000, 746093750000, 744140625000, 743164062500, 743652343750, 743408203125, 743286132812, 743347167968, 743377685546, 743392944335, 743385314940, 743389129637, 743387222288, 743386268614, 743385791777, 743386030195, 743385910986, 743385851381, 743385821579, 743385836480, 743385843930, 743385840205, 743385838342, 743385837411, 743385837876, 743385838109, 743385837992, 743385837934, 743385837963, 743385837977, 743385837984, 743385837980, 743385837978]	2026-03-11 19:34:20
280486498583	CPU	37	[500000000000, 249999999999, 374999999999, 312499999999, 281249999999, 265624999999, 273437499999, 277343749999, 279296874999, 280273437499, 280761718749, 280517578124, 280395507811, 280456542967, 280487060545, 280471801756, 280479431150, 280483245847, 280485153196, 280486106870, 280486583707, 280486345288, 280486464497, 280486524102, 280486494299, 280486509200, 280486501749, 280486498024, 280486499886, 280486498955, 280486498489, 280486498722, 280486498605, 280486498547, 280486498576, 280486498590, 280486498583]	2026-03-11 19:34:20
588314694127	CPU	40	[500000000000, 750000000000, 625000000000, 562500000000, 593750000000, 578125000000, 585937500000, 589843750000, 587890625000, 588867187500, 588378906250, 588134765625, 588256835937, 588317871093, 588287353515, 588302612304, 588310241698, 588314056395, 588315963744, 588315010069, 588314533232, 588314771650, 588314652441, 588314712045, 588314682243, 588314697144, 588314689693, 588314693418, 588314695281, 588314694349, 588314693883, 588314694116, 588314694232, 588314694174, 588314694145, 588314694130, 588314694123, 588314694126, 588314694128, 588314694127]	2026-03-11 19:34:20
880521707030	CPU	40	[500000000000, 750000000000, 875000000000, 937500000000, 906250000000, 890625000000, 882812500000, 878906250000, 880859375000, 879882812500, 880371093750, 880615234375, 880493164062, 880554199218, 880523681640, 880508422851, 880516052245, 880519866942, 880521774291, 880520820616, 880521297453, 880521535872, 880521655081, 880521714686, 880521684883, 880521699784, 880521707235, 880521703509, 880521705372, 880521706303, 880521706769, 880521707002, 880521707118, 880521707060, 880521707031, 880521707016, 880521707023, 880521707027, 880521707029, 880521707030]	2026-03-11 19:34:20
553696713587	CPU	40	[500000000000, 750000000000, 625000000000, 562500000000, 531250000000, 546875000000, 554687500000, 550781250000, 552734375000, 553710937500, 553222656250, 553466796875, 553588867187, 553649902343, 553680419921, 553695678710, 553703308105, 553699493407, 553697586058, 553696632384, 553697109221, 553696870802, 553696751593, 553696691988, 553696721790, 553696706889, 553696714339, 553696710614, 553696712476, 553696713407, 553696713873, 553696713640, 553696713523, 553696713581, 553696713610, 553696713595, 553696713588, 553696713584, 553696713586, 553696713587]	2026-03-11 19:34:20
281509199006	CPU	40	[500000000000, 249999999999, 374999999999, 312499999999, 281249999999, 296874999999, 289062499999, 285156249999, 283203124999, 282226562499, 281738281249, 281494140624, 281616210936, 281555175780, 281524658202, 281509399413, 281501770018, 281505584715, 281507492064, 281508445738, 281508922575, 281509160994, 281509280203, 281509220598, 281509190796, 281509205697, 281509198246, 281509201971, 281509200108, 281509199177, 281509198711, 281509198944, 281509199060, 281509199002, 281509199031, 281509199016, 281509199009, 281509199005, 281509199007, 281509199006]	2026-03-11 19:34:20
48898923345	CPU	39	[500000000000, 249999999999, 124999999999, 62499999999, 31249999999, 46874999999, 54687499999, 50781249999, 48828124999, 49804687499, 49316406249, 49072265624, 48950195311, 48889160155, 48919677733, 48904418944, 48896789549, 48900604246, 48898696897, 48899650571, 48899173734, 48898935315, 48898816106, 48898875710, 48898905512, 48898920413, 48898927864, 48898924138, 48898922275, 48898923206, 48898923672, 48898923439, 48898923322, 48898923380, 48898923351, 48898923336, 48898923343, 48898923347, 48898923345]	2026-03-11 19:34:20
65604730654	CPU	40	[500000000000, 249999999999, 124999999999, 62499999999, 93749999999, 78124999999, 70312499999, 66406249999, 64453124999, 65429687499, 65917968749, 65673828124, 65551757811, 65612792967, 65582275389, 65597534178, 65605163572, 65601348875, 65603256223, 65604209897, 65604686734, 65604925153, 65604805943, 65604746338, 65604716536, 65604731437, 65604723986, 65604727711, 65604729574, 65604730505, 65604730971, 65604730738, 65604730621, 65604730679, 65604730650, 65604730664, 65604730657, 65604730653, 65604730655, 65604730654]	2026-03-11 19:34:20
646171225818	CPU	39	[500000000000, 750000000000, 625000000000, 687500000000, 656250000000, 640625000000, 648437500000, 644531250000, 646484375000, 645507812500, 645996093750, 646240234375, 646118164062, 646179199218, 646148681640, 646163940429, 646171569823, 646167755126, 646169662474, 646170616148, 646171092985, 646171331404, 646171212194, 646171271799, 646171241996, 646171227095, 646171219644, 646171223369, 646171225232, 646171226163, 646171225697, 646171225930, 646171225813, 646171225871, 646171225842, 646171225827, 646171225820, 646171225816, 646171225818]	2026-03-11 19:34:20
850168408750	CPU	39	[500000000000, 750000000000, 875000000000, 812500000000, 843750000000, 859375000000, 851562500000, 847656250000, 849609375000, 850585937500, 850097656250, 850341796875, 850219726562, 850158691406, 850189208984, 850173950195, 850166320800, 850170135497, 850168228148, 850169181822, 850168704985, 850168466566, 850168347357, 850168406961, 850168436763, 850168421862, 850168414411, 850168410686, 850168408823, 850168407892, 850168408357, 850168408590, 850168408706, 850168408764, 850168408735, 850168408749, 850168408756, 850168408752, 850168408750]	2026-03-11 19:34:20
221510163682	CPU	38	[500000000000, 249999999999, 124999999999, 187499999999, 218749999999, 234374999999, 226562499999, 222656249999, 220703124999, 221679687499, 221191406249, 221435546874, 221557617186, 221496582030, 221527099608, 221511840819, 221504211424, 221508026121, 221509933470, 221510887144, 221510410307, 221510171888, 221510052679, 221510112283, 221510142085, 221510156986, 221510164437, 221510160711, 221510162574, 221510163505, 221510163971, 221510163738, 221510163621, 221510163679, 221510163708, 221510163693, 221510163686, 221510163682]	2026-03-11 19:34:20
986890138827	CPU	39	[500000000000, 750000000000, 875000000000, 937500000000, 968750000000, 984375000000, 992187500000, 988281250000, 986328125000, 987304687500, 986816406250, 987060546875, 986938476562, 986877441406, 986907958984, 986892700195, 986885070800, 986888885497, 986890792846, 986889839171, 986890316008, 986890077589, 986890196798, 986890137193, 986890166995, 986890152094, 986890144643, 986890140918, 986890139055, 986890138124, 986890138589, 986890138822, 986890138938, 986890138880, 986890138851, 986890138836, 986890138829, 986890138825, 986890138827]	2026-03-11 19:34:20
975539912468	CPU	39	[500000000000, 750000000000, 875000000000, 937500000000, 968750000000, 984375000000, 976562500000, 972656250000, 974609375000, 975585937500, 975097656250, 975341796875, 975463867187, 975524902343, 975555419921, 975540161132, 975532531737, 975536346434, 975538253783, 975539207457, 975539684294, 975539922713, 975539803503, 975539863108, 975539892910, 975539907811, 975539915262, 975539911536, 975539913399, 975539912467, 975539912933, 975539912700, 975539912583, 975539912525, 975539912496, 975539912481, 975539912474, 975539912470, 975539912468]	2026-03-11 19:34:20
891753880736	CPU	38	[500000000000, 750000000000, 875000000000, 937500000000, 906250000000, 890625000000, 898437500000, 894531250000, 892578125000, 891601562500, 892089843750, 891845703125, 891723632812, 891784667968, 891754150390, 891738891601, 891746520995, 891750335692, 891752243041, 891753196715, 891753673552, 891753911971, 891753792761, 891753852366, 891753882168, 891753867267, 891753874717, 891753878442, 891753880305, 891753881236, 891753880770, 891753880537, 891753880653, 891753880711, 891753880740, 891753880725, 891753880732, 891753880736]	2026-03-11 19:34:20
548208217353	CPU	40	[500000000000, 750000000000, 625000000000, 562500000000, 531250000000, 546875000000, 554687500000, 550781250000, 548828125000, 547851562500, 548339843750, 548095703125, 548217773437, 548156738281, 548187255859, 548202514648, 548210144042, 548206329345, 548208236693, 548207283019, 548207759856, 548207998274, 548208117483, 548208177088, 548208206890, 548208221791, 548208214340, 548208218065, 548208216202, 548208217133, 548208217599, 548208217366, 548208217249, 548208217307, 548208217336, 548208217351, 548208217358, 548208217354, 548208217352, 548208217353]	2026-03-11 19:34:20
489604754332	CPU	37	[500000000000, 249999999999, 374999999999, 437499999999, 468749999999, 484374999999, 492187499999, 488281249999, 490234374999, 489257812499, 489746093749, 489501953124, 489624023436, 489562988280, 489593505858, 489608764647, 489601135252, 489604949949, 489603042600, 489603996274, 489604473111, 489604711530, 489604830739, 489604771134, 489604741332, 489604756233, 489604748782, 489604752507, 489604754370, 489604753438, 489604753904, 489604754137, 489604754253, 489604754311, 489604754340, 489604754325, 489604754332]	2026-03-11 19:34:20
408629962933	CPU	38	[500000000000, 249999999999, 374999999999, 437499999999, 406249999999, 421874999999, 414062499999, 410156249999, 408203124999, 409179687499, 408691406249, 408447265624, 408569335936, 408630371092, 408599853514, 408615112303, 408622741697, 408626556394, 408628463743, 408629417417, 408629894254, 408630132673, 408630013463, 408629953858, 408629983660, 408629968759, 408629961308, 408629965033, 408629963170, 408629962239, 408629962704, 408629962937, 408629962820, 408629962878, 408629962907, 408629962922, 408629962929, 408629962933]	2026-03-11 19:34:20
332177566886	CPU	38	[500000000000, 249999999999, 374999999999, 312499999999, 343749999999, 328124999999, 335937499999, 332031249999, 333984374999, 333007812499, 332519531249, 332275390624, 332153320311, 332214355467, 332183837889, 332168579100, 332176208494, 332180023191, 332178115842, 332177162168, 332177639005, 332177400586, 332177519795, 332177579400, 332177549597, 332177564498, 332177571949, 332177568223, 332177566360, 332177567291, 332177566825, 332177567058, 332177566941, 332177566883, 332177566912, 332177566897, 332177566890, 332177566886]	2026-03-11 19:34:20
516732180974	CPU	37	[500000000000, 750000000000, 625000000000, 562500000000, 531250000000, 515625000000, 523437500000, 519531250000, 517578125000, 516601562500, 517089843750, 516845703125, 516723632812, 516784667968, 516754150390, 516738891601, 516731262206, 516735076903, 516733169554, 516732215880, 516731739043, 516731977461, 516732096670, 516732156275, 516732186077, 516732171176, 516732178626, 516732182351, 516732180488, 516732181419, 516732180953, 516732181186, 516732181069, 516732181011, 516732180982, 516732180967, 516732180974]	2026-03-11 19:34:20
